cusip_9,isin,issue_cusip,complete_cusip,issue_id,maturity,offering_date,issue_name,coupon_type,coupon_type_label,offering_yield,security_level,seniority,bond_type,offering_amt,principal_amt,issuer_id,cusip_name,industry_group,industry_code,naics_code,naics_2digit,sector,rating,rating_type,rating_date,convertible,redeemable,putable,rule_144a,amount_outstanding,amount_outstanding_date,rating_broad
48251UAF5,US48251UAF57,AF5,48251UAF5,868429,2026-02-15,2019-10-31,GTD SR SECD NT RULE 144A,F,Fixed,,SS,Senior Subordinated,CDEB,350000.0,1000.0,50019.0,K HOVNANIAN ENTERPRISES INC,1.0,60,531120.0,53,Real Estate,B3,MR,2023-09-28,N,Y,N,Y,250000.0,2022-04-29,B
50220MAA8,US50220MAA80,AA8,50220MAA8,977073,2026-02-15,2021-02-04,SR SECD NT RULE 144A,F,Fixed,7.75,SS,Senior Subordinated,CDEB,660000.0,1000.0,51052.0,LSF9 ATLANTIS HLDGS LLC / VICTRA FIN CORP,2.0,22,551112.0,55,Management/Holdings,B+,SPR,2024-09-04,N,Y,N,Y,234456.0,2024-09-13,B
428102AC1,US428102AC14,AC1,428102AC1,871075,2026-02-15,2019-10-04,SR NT RULE 144A,F,Fixed,,SEN,Senior Unsecured,CDEB,794994.0,1000.0,48147.0,HESS MIDSTREAM OPERATIONS LP,1.0,12,213112.0,21,Energy (Oil & Gas),Ba2,MR,2025-01-29,N,Y,N,Y,794994.0,2019-12-13,BB
08576PAA9,US08576PAA93,AA9,08576PAA9,734895,2026-02-15,2018-01-19,GTD SR SECD NT RULE 144A,F,Fixed,4.5,SS,Senior Subordinated,CDEB,500000.0,1000.0,48293.0,BERRY GLOBAL INC,1.0,10,326121.0,32,Manufacturing,Ba2,MR,2021-07-06,N,Y,N,Y,300000.0,2021-05-28,BB
89376VAA8,US89376VAA89,AA8,89376VAA8,739111,2026-02-15,2018-02-07,GTD SR NT,F,Fixed,6.125,SEN,Senior Unsecured,CDEB,300000.0,1000.0,48371.0,TRANSMONTAIGNE PARTNERS L P,1.0,10,486110.0,48,Transportation,CCC+,FR,2025-02-05,N,Y,N,N,299900.0,2020-06-30,CCC
48251UAB4,US48251UAB44,AB4,48251UAB4,868433,2026-02-15,2019-10-31,GTD SR SECD NT RULE 144A,F,Fixed,,SS,Senior Subordinated,CDEB,282322.0,1000.0,50019.0,K HOVNANIAN ENTERPRISES INC,1.0,60,531120.0,53,Real Estate,B3,MR,2023-09-28,N,Y,N,Y,282322.0,2019-10-31,B
958102AM7,US958102AM75,AM7,958102AM7,736353,2026-02-15,2018-01-30,GTD SR NT,F,Fixed,4.75,SEN,Senior Unsecured,CDEB,2300000.0,1000.0,4501.0,WESTERN DIGITAL CORP,1.0,10,334112.0,33,Manufacturing,BB-,SPR,2023-07-12,N,Y,N,N,500000.0,2025-04-14,BB
08580BAA4,US08580BAA44,AA4,08580BAA4,738021,2026-02-15,2018-02-02,SR NT RULE 144A,F,Fixed,7.0,SEN,Senior Unsecured,CDEB,400000.0,1000.0,48363.0,BERRY PETE CO LLC,1.0,12,211120.0,21,Energy (Oil & Gas),Caa1,MR,2024-09-13,N,Y,N,Y,400000.0,2018-02-02,CCC
90041LAF2,US90041LAF22,AF2,90041LAF2,1043772,2026-02-15,2021-02-03,SR SECD NT RULE 144A,F,Fixed,5.625,SS,Senior Subordinated,CDEB,250000.0,1000.0,49755.0,TURNING PT BRANDS INC,1.0,10,312230.0,31,Manufacturing,BB-,SPR,2023-11-16,N,Y,N,Y,0.0,2025-02-20,BB
94107JAA1,US94107JAA16,AA1,94107JAA1,735659,2026-02-15,2018-01-25,SR NT RULE 144A,F,Fixed,5.5,SEN,Senior Unsecured,CDEB,500000.0,1000.0,48313.0,WASTE PRO USA INC,5.0,15,562998.0,56,Administrative Services,B3,MR,2025-01-13,N,Y,N,Y,500000.0,2018-01-25,B
445587AC2,US445587AC20,AC2,445587AC2,735889,2026-02-15,2018-01-26,SR SECD NT RULE 144A,F,Fixed,6.25,SS,Senior Subordinated,CDEB,600000.0,1000.0,48323.0,HUNT COS INC,2.0,24,525990.0,52,Finance & Insurance,B2,MR,2018-01-22,N,Y,N,Y,600000.0,2018-01-26,B
86765LAK3,US86765LAK35,AK3,86765LAK3,733949,2026-02-15,2018-01-09,GTD SR NT RULE 144A,F,Fixed,5.5,SEN,Senior Unsecured,CDEB,800000.0,1000.0,48277.0,SUNOCO LP / SUNOCO FIN CORP,1.0,12,424720.0,42,Wholesale Trade,B1,MR,2018-01-08,N,Y,N,Y,0.0,2018-11-12,B
15723RAC8,US15723RAC88,AC8,15723RAC8,805231,2026-02-15,2019-01-31,SR NT RULE 144A,F,Fixed,6.375,SEN,Senior Unsecured,CDEB,400000.0,1000.0,49093.0,CFX ESCROW CORP,1.0,10,333914.0,33,Manufacturing,BB,SPR,2020-05-29,N,Y,N,Y,0.0,2022-04-07,BB
702150AG8,US702150AG84,AG8,702150AG8,964508,2026-02-15,2021-02-09,GTD SR SECD 1ST LIEN NT RULE 144A,F,Fixed,8.75,SS,Senior Subordinated,CDEB,750000.0,1000.0,43381.0,PARTY CITY HLDGS INC,1.0,15,339999.0,33,Manufacturing,D,SPR,2023-01-19,N,Y,N,Y,0.0,2023-10-12,D
44988MAA3,US44988MAA36,AA3,44988MAA3,734693,2026-02-15,2018-01-18,SR NT RULE 144A,F,Fixed,6.75,SEN,Senior Unsecured,CDEB,485000.0,1000.0,48289.0,IRB HLDG CORP,1.0,15,445298.0,44,Retail Trade,B-,SPR,2021-12-02,N,Y,N,Y,485000.0,2018-01-18,B
34540TKP6,US34540TKP65,KP6,34540TKP6,724798,2026-02-20,2016-02-08,FORD CR NTS SER B,F,Fixed,4.3,SEN,Senior Unsecured,RNT,58229.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,Ba2,MR,2021-03-29,N,Y,N,N,58229.0,2016-02-08,BB
34540TKV3,US34540TKV34,KV3,34540TKV3,726028,2026-02-20,2016-02-22,FORD CR NTS SER B,F,Fixed,4.25,SEN,Senior Unsecured,RNT,15165.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,Ba2,MR,2021-03-29,N,Y,N,N,15165.0,2016-02-22,BB
34540TKS0,US34540TKS05,KS0,34540TKS0,647289,2026-02-20,2016-02-16,FORD CR NTS SER B,F,Fixed,4.3,SEN,Senior Unsecured,RNT,17411.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,Ba2,MR,2021-03-29,N,Y,N,N,17411.0,2016-02-16,BB
043353AF8,US043353AF89,AF8,043353AF8,341958,2026-03-01,2006-05-23,SR NT CONV (CATZ),V,Variable,,SEN,Senior Unsecured,CCOV,300000.0,1000.0,36268.0,ARVINMERITOR INC,1.0,10,336390.0,33,Manufacturing,B+,FR,2016-04-21,Y,Y,Y,N,0.0,2016-04-15,B
694308EM5,US694308EM58,EM5,694308EM5,17577,2026-03-01,1993-03-10,1ST & REF MTG SER 93A,F,Fixed,7.554,SS,Senior Subordinated,CDEB,300000.0,1000.0,3185.0,PACIFIC GAS & ELEC CO,3.0,30,221121.0,22,Utilities,Ba1,MR,2003-12-23,N,Y,N,N,0.0,2004-04-12,BB
59001KAC4,US59001KAC45,AC4,59001KAC4,607223,2026-03-01,2014-01-28,GTD SR NT CONV,F,Fixed,,SEN,Senior Unsecured,CCOV,250000.0,1000.0,43793.0,MERITOR INC,1.0,10,336390.0,33,Manufacturing,BB-,FR,2020-06-03,Y,Y,N,N,0.0,2020-12-01,BB
59001KAA8,US59001KAA88,AA8,59001KAA8,585191,2026-03-01,2012-11-29,GTD SR NT CONV RULE 144A,F,Fixed,7.875,SEN,Senior Unsecured,CCOV,250000.0,1000.0,43793.0,MERITOR INC,1.0,10,336390.0,33,Manufacturing,BB-,SPR,2018-01-08,Y,Y,Y,Y,1.0,2014-01-28,BB
842400DC4,US842400DC46,DC4,842400DC4,20617,2026-03-01,1993-02-23,1ST & REF MTG SER 93-C,F,Fixed,7.492,SS,Senior Subordinated,CDEB,300000.0,1000.0,3843.0,SOUTHERN CALIF EDISON CO,3.0,30,221121.0,22,Utilities,Ba2,MR,2003-08-25,N,Y,N,N,0.0,2004-01-26,BB
043353AE1,US043353AE15,AE1,043353AE1,326170,2026-03-01,2006-03-01,SR NT CONV (CATZ) RULE 144A,V,Variable,4.625,SEN,Senior Unsecured,CCOV,260000.0,1000.0,36268.0,ARVINMERITOR INC,1.0,10,336390.0,33,Manufacturing,B,FR,2015-06-08,Y,Y,Y,Y,0.0,2006-05-25,B
90367UAA9,US90367UAA97,AA9,90367UAA9,991996,2026-03-01,2021-02-25,SR SECD NT RULE 144A,F,Fixed,6.375,SS,Senior Subordinated,CDEB,375000.0,1000.0,51191.0,U S ACUTE CARE SOLUTIONS LLC,5.0,99,621999.0,62,Healthcare,B3,MR,2023-09-26,N,Y,N,Y,500000.0,2022-02-01,B
88104UAC7,US88104UAC71,AC7,88104UAC7,739549,2026-03-01,2018-02-08,GTD SR NT RULE 144A,F,Fixed,6.125,SEN,Senior Unsecured,CDEB,400000.0,1000.0,48377.0,TERRAFORM GLOBAL OPER LLC,1.0,30,221116.0,22,Utilities,Ba3,MR,2018-02-07,N,Y,N,Y,356078.0,2023-01-10,BB
103186AC6,US103186AC61,AC6,103186AC6,903737,2026-03-01,2020-05-14,SR 2ND LIEN NT RULE 144A,F,Fixed,9.125,SS,Senior Subordinated,CDEB,350000.0,1000.0,50315.0,BOXER PARENT CO INC,5.0,60,425120.0,42,Wholesale Trade,B-,SPR,2024-06-25,N,Y,N,Y,350000.0,2020-05-14,B
20338QAD5,US20338QAD51,AD5,20338QAD5,806443,2026-03-01,2019-02-07,SR SECD NT RULE 144A,F,Fixed,6.0,SS,Senior Subordinated,CDEB,1500000.0,1000.0,49097.0,COMMSCOPE FIN LLC,1.0,11,334220.0,33,Manufacturing,B-,SPR,2025-02-12,N,Y,N,Y,1500000.0,2019-02-07,B
345397C43,US345397C437,C43,345397C43,1066018,2026-03-06,2023-01-03,GLOBAL NT,F,Fixed,6.99065,SEN,Senior Unsecured,CDEB,1300000.0,1000.0,1664.0,FORD MTR CR CO,2.0,21,52222.0,52,Finance & Insurance,Ba2,MR,2023-01-11,N,Y,N,N,1300000.0,2023-01-06,BB
345397C50,US345397C502,C50,345397C50,1066022,2026-03-06,2023-01-03,GLOBAL NT FLTG RT,V,Variable,,SEN,Senior Unsecured,CDEB,300000.0,1000.0,1664.0,FORD MTR CR CO,2.0,21,52222.0,52,Finance & Insurance,Ba2,MR,2023-01-11,N,N,N,N,300000.0,2023-01-06,BB
918204BD9,XS2592659242,BD9,918204BD9,1072292,2026-03-07,2023-02-23,EUR$ GLOBAL SR NT,F,Fixed,4.23213,SEN,Senior Unsecured,CCUR,500000.0,1000.0,4381.0,V F CORP,1.0,10,315250.0,31,Manufacturing,Ba1,MR,2024-09-17,N,Y,N,N,500000.0,2023-03-07,BB
654740BS7,US654740BS71,BS7,654740BS7,966915,2026-03-09,2021-03-04,NT RULE 144A,F,Fixed,2.02,SEN,Senior Unsecured,CDEB,800000.0,1000.0,38388.0,NISSAN MTR ACCEP CORP,2.0,21,52222.0,52,Finance & Insurance,Ba1,MR,2025-02-21,N,Y,N,Y,800000.0,2021-03-09,BB
00751YAH9,US00751YAH99,AH9,00751YAH9,1074377,2026-03-09,2023-03-06,GLOBAL GTD NT,F,Fixed,5.92286,SEN,Senior Unsecured,CDEB,300000.0,1000.0,41287.0,ADVANCE AUTO PTS INC,1.0,24,441330.0,44,Retail Trade,Ba1,MR,2024-11-27,N,Y,N,N,300000.0,2023-03-09,BB
25470DAL3,US25470DAL38,AL3,25470DAL3,648885,2026-03-11,2016-03-08,GLOBAL GTD SR NT,F,Fixed,4.94697,SEN,Senior Unsecured,CDEB,500000.0,1000.0,40783.0,DISCOVERY COMMUNICATIONS LLC,1.0,11,516210.0,51,Information/Media,BB+,SPR,2025-05-20,N,Y,N,N,101864.0,2025-07-09,BB
02406PAY6,US02406PAY60,AY6,02406PAY6,746247,2026-03-15,2018-03-12,GTD SR NT,F,Fixed,6.25,SEN,Senior Unsecured,CDEB,400000.0,1000.0,33471.0,AMERICAN AXLE & MFG INC,1.0,10,336211.0,33,Manufacturing,B2,MR,2022-12-05,N,Y,N,N,180000.0,2022-03-21,B
912909AN8,US912909AN84,AN8,912909AN8,746421,2026-03-15,2018-03-13,GLOBAL SR NT,F,Fixed,6.25,SEN,Senior Unsecured,CDEB,650000.0,1000.0,24713.0,UNITED STATES STL CORP,1.0,10,32411.0,32,Manufacturing,BB-,SPR,2021-12-21,N,Y,N,N,280000.0,2021-09-26,BB
538034AN9,US538034AN93,AN9,538034AN9,746727,2026-03-15,2018-03-15,GTD SR NT RULE 144A,F,Fixed,5.625,SEN,Senior Unsecured,CDEB,300000.0,1000.0,39952.0,LIVE NATION ENTMT INC,1.0,15,71113.0,71,Arts & Entertainment,B1,MR,2024-04-15,N,Y,N,Y,300000.0,2018-03-15,B
69356NAA2,US69356NAA28,AA2,69356NAA2,1043884,2026-03-15,2021-02-26,SR SECD NT RULE 144A,F,Fixed,8.00234,SS,Senior Subordinated,CDEB,400000.0,1000.0,51759.0,PHH MTG CORP,5.0,60,,na,Other,B2,MR,2022-08-15,N,Y,N,Y,400000.0,2021-03-04,B
165167DE4,US165167DE43,DE4,165167DE4,883289,2026-03-15,2020-01-24,GLOBAL GTD SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,44519.0,1000.0,6127.0,CHESAPEAKE ENERGY CORP,1.0,12,211120.0,21,Energy (Oil & Gas),D,SPR,2020-06-19,N,Y,N,N,0.0,2021-02-09,D
87901JAF2,US87901JAF21,AF2,87901JAF2,931363,2026-03-15,2020-09-08,SR NT RULE 144A,F,Fixed,4.75,SEN,Senior Unsecured,CDEB,550000.0,1000.0,49761.0,TEGNA INC,5.0,11,334220.0,33,Manufacturing,Ba3,MR,2024-06-07,N,Y,N,Y,550000.0,2020-09-08,BB
225310AM3,US225310AM36,AM3,225310AM3,889911,2026-03-15,2020-03-24,GTD SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,400000.0,1000.0,41005.0,CREDIT ACCEP CORP MICH,2.0,21,522210.0,52,Finance & Insurance,Ba3,MR,2023-05-24,N,Y,N,N,0.0,2025-02-28,BB
345370CY4,US345370CY41,CY4,345370CY4,1026811,2026-03-15,2021-03-17,SR NT CONV RULE 144A,Z,Zero Coupon,,SEN,Senior Unsecured,CCOV,2000000.0,1000.0,1662.0,FORD MTR CO DEL,1.0,10,336110.0,33,Manufacturing,BB+,FR,2022-05-02,Y,N,N,Y,2300000.0,2021-03-19,BB
165167DC8,US165167DC86,DC8,165167DC8,817711,2026-03-15,2019-03-05,SR SECD NT RULE 144A,F,Fixed,,SEN,Senior Unsecured,CDEB,918514.0,1000.0,6127.0,CHESAPEAKE ENERGY CORP,1.0,12,211120.0,21,Energy (Oil & Gas),C,MR,2020-06-29,N,Y,N,Y,0.0,2021-02-09,C
644274AF9,US644274AF98,AF9,644274AF9,743939,2026-03-15,2018-03-01,SR SECD NT RULE 144A,F,Fixed,6.25,SS,Senior Subordinated,CDEB,450000.0,1000.0,41517.0,NEW ENTERPRISE STONE & LIME CO INC,1.0,17,212312.0,21,Energy (Oil & Gas),B1,MR,2019-08-06,N,Y,N,Y,0.0,2021-11-07,B
225310AL5,US225310AL52,AL5,225310AL5,811741,2026-03-15,2019-03-05,GTD SR NT RULE 144A,F,Fixed,6.625,SEN,Senior Unsecured,CDEB,400000.0,1000.0,41005.0,CREDIT ACCEP CORP MICH,2.0,21,522210.0,52,Finance & Insurance,Ba3,MR,2019-11-13,N,Y,N,Y,0.0,2020-03-24,BB
185899AG6,US185899AG62,AG6,185899AG6,885663,2026-03-15,2020-03-02,SR SECD NT RULE 144A,F,Fixed,7.0,SS,Senior Subordinated,CDEB,725000.0,1000.0,48197.0,CLEVELAND-CLIFFS INC NEW,1.0,17,,na,Other,BB+,SPR,2023-03-14,N,Y,N,Y,189190.0,2024-03-13,BB
030506AA7,US030506AA79,AA7,030506AA7,736501,2026-03-15,2018-01-31,GTD SR NT RULE 144A,F,Fixed,4.875,SEN,Senior Unsecured,CDEB,350000.0,1000.0,48343.0,AMERICAN WOODMARK CORP,1.0,10,321211.0,32,Manufacturing,Ba2,MR,2020-01-16,N,Y,N,Y,0.0,2021-04-26,BB
058498AV8,US058498AV83,AV8,058498AV8,744737,2026-03-15,2018-03-06,GLOBAL GTD SR NT,F,Fixed,4.875,SEN,Senior Unsecured,CDEB,750000.0,1000.0,30932.0,BALL CORP,1.0,10,332431.0,33,Manufacturing,Ba1,MR,2022-11-09,N,Y,N,N,255969.0,2024-03-14,BB
013092AF8,US013092AF88,AF8,013092AF8,952815,2026-03-15,2020-08-11,GTD SR NT RULE 144A,F,Fixed,3.25,SEN,Senior Unsecured,CDEB,750000.0,1000.0,49061.0,ALBERTSONS COS INC/SAFEWAY INC/NEW ALBERTSONS L P/ALBERTSONS LLC,1.0,14,455110.0,45,Retail Trade,Ba2,MR,2024-08-16,N,Y,N,Y,750000.0,2020-08-31,BB
80874YBA7,US80874YBA73,BA7,80874YBA7,811737,2026-03-15,2019-03-05,GTD SR NT RULE 144A,F,Fixed,8.25,SEN,Senior Unsecured,CDEB,1100000.0,1000.0,40363.0,SCIENTIFIC GAMES INTL INC,1.0,10,323111.0,32,Manufacturing,Caa2,MR,2021-04-09,N,Y,N,Y,1100000.0,2019-03-05,CCC
12543DBC3,US12543DBC39,BC3,12543DBC3,809549,2026-03-15,2019-02-28,GTD SR SECD NT RULE 144A,F,Fixed,8.25157,SS,Senior Subordinated,CDEB,1600809.0,1000.0,39904.0,CHS / CMNTY HEALTH SYS INC,1.0,15,62211.0,62,Healthcare,Caa1,MR,2023-12-11,N,Y,N,Y,1115809.0,2024-01-10,CCC
62886HBA8,US62886HBA86,BA8,62886HBA8,953979,2026-03-15,2020-12-15,GTD SR NT RULE 144A,F,Fixed,5.875,SEN,Senior Unsecured,CDEB,850000.0,1000.0,37942.0,NCL CORP LTD,1.0,16,483112.0,48,Transportation,B+,SPR,2025-01-07,N,Y,N,Y,1425000.0,2021-03-03,B
12654TAA8,US12654TAA88,AA8,12654TAA8,745927,2026-03-15,2018-03-09,GTD SR NT RULE 144A,F,Fixed,6.5,SEN,Senior Unsecured,CDEB,400000.0,1000.0,48447.0,CNX MIDSTREAM PARTNERS LP/ CNX MIDSTREAM FIN CORP,3.0,31,486210.0,48,Transportation,B1,MR,2021-02-02,N,Y,N,Y,0.0,2021-10-15,B
527298BL6,US527298BL64,BL6,527298BL6,648889,2026-03-15,2016-03-08,GTD SR NT RULE 144A,F,Fixed,5.25,SEN,Senior Unsecured,CDEB,775000.0,1000.0,37423.0,LEVEL 3 FING INC,1.0,11,517111.0,51,Information/Media,CCC+,SPR,2023-08-16,N,Y,N,Y,0.0,2017-03-24,CCC
96351CAA4,US96351CAA45,AA4,96351CAA4,961377,2026-03-15,2021-01-28,SR PIK TOGGLE NT RULE 144A,F,Fixed,8.375,SEN,Senior Unsecured,CDEB,300000.0,1000.0,50886.0,WHITE CAP PARENT LLC,1.0,99,423810.0,42,Wholesale Trade,Caa1,MR,2022-01-31,N,Y,N,Y,300000.0,2021-02-01,CCC
032511BN6,US032511BN64,BN6,032511BN6,648969,2026-03-15,2016-03-14,SR NT,F,Fixed,5.54076,SEN,Senior Unsecured,CDEB,1100000.0,1000.0,240.0,ANADARKO PETE CORP,1.0,12,211120.0,21,Energy (Oil & Gas),BB+,SPR,2022-01-25,N,Y,N,N,18108.0,2019-09-16,BB
893647BE6,US893647BE67,BE6,893647BE6,805109,2026-03-15,2019-01-30,GTD SR SECD NT 144A,F,Fixed,6.25,SS,Senior Subordinated,CDEB,3800000.0,1000.0,33277.0,TRANSDIGM INC,1.0,10,336411.0,33,Manufacturing,Ba3,MR,2022-01-21,N,Y,N,Y,2078156.0,2024-03-12,BB
013092AA9,US013092AA91,AA9,013092AA9,803939,2026-03-15,2019-01-22,SR NT RULE 144A,F,Fixed,7.5,SEN,Senior Unsecured,CDEB,600000.0,1000.0,49061.0,ALBERTSONS COS INC/SAFEWAY INC/NEW ALBERTSONS L P/ALBERTSONS LLC,1.0,14,455110.0,45,Retail Trade,Ba2,MR,2025-01-31,N,Y,N,Y,0.0,2025-03-17,BB
172441BD8,US172441BD81,BD8,172441BD8,967695,2026-03-15,2021-03-04,GTD SR NT RULE 144A,F,Fixed,5.875,SEN,Senior Unsecured,CDEB,405000.0,1000.0,894.0,CINEMARK USA INC,1.0,15,512131.0,51,Information/Media,B,FR,2024-03-22,N,Y,N,Y,59715.0,2024-07-15,B
12598FAA7,US12598FAA75,AA7,12598FAA7,967547,2026-03-15,2021-03-01,GTD SR SECD NT RULE 144A,F,Fixed,8.625,SS,Senior Subordinated,CDEB,310000.0,1000.0,50955.0,CPI CG INC,5.0,99,323111.0,32,Manufacturing,B+,SPR,2024-04-09,N,Y,N,Y,0.0,2024-07-11,B
527298BM4,US527298BM48,BM4,527298BM4,672811,2026-03-15,2017-02-23,GTD SR NT,F,Fixed,,SEN,Senior Unsecured,CDEB,775000.0,1000.0,37423.0,LEVEL 3 FING INC,1.0,11,517111.0,51,Information/Media,BB-,SPR,2022-10-04,N,Y,N,N,0.0,2022-09-28,BB
85172FAN9,US85172FAN96,AN9,85172FAN9,757145,2026-03-15,2018-05-09,GLOBAL GTD SR NT,F,Fixed,7.125,SEN,Senior Unsecured,CDEB,900000.0,1000.0,42007.0,SPRINGLEAF FIN CORP,2.0,21,522291.0,52,Finance & Insurance,Ba2,MR,2021-08-03,N,Y,N,N,1600000.0,2018-08-10,BB
34540TLH3,US34540TLH31,LH3,34540TLH3,728538,2026-03-20,2016-03-21,FORD CR NTS SER B,F,Fixed,4.0,SEN,Senior Unsecured,RNT,27629.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,BB+,FR,2021-05-05,N,Y,N,N,27629.0,2016-03-21,BB
34540TKY7,US34540TKY72,KY7,34540TKY7,726358,2026-03-20,2016-02-29,FORD CR NTS SER B,F,Fixed,4.3,SEN,Senior Unsecured,RNT,22742.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,Ba2,MR,2021-03-29,N,Y,N,N,22742.0,2016-02-29,BB
34540TUG5,US34540TUG56,UG5,34540TUG5,808795,2026-03-20,2019-03-04,FORD CR NTS SER B,F,Fixed,5.9,SEN,Senior Unsecured,RNT,17837.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,BB+,SPR,2020-03-25,N,Y,N,N,0.0,2020-03-20,BB
34540TYW6,US34540TYW60,YW6,34540TYW6,1026973,2026-03-20,2022-03-28,FORD CR NTS SER B,F,Fixed,4.7,SEN,Senior Unsecured,RNT,32516.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,Ba2,MR,2022-03-22,N,Y,N,N,32516.0,2022-03-28,BB
34540TLB6,US34540TLB60,LB6,34540TLB6,727138,2026-03-20,2016-03-07,FORD CR NTS SER B,F,Fixed,4.25,SEN,Senior Unsecured,RNT,34818.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,BB+,FR,2021-05-05,N,Y,N,N,34818.0,2016-03-07,BB
34540TUL4,US34540TUL42,UL4,34540TUL4,812733,2026-03-20,2019-03-18,FORD CR NTS SER B,F,Fixed,5.75,SEN,Senior Unsecured,RNT,13732.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,BB+,SPR,2020-03-25,N,Y,N,N,0.0,2020-03-20,BB
34540TXF4,US34540TXF47,XF4,34540TXF4,966899,2026-03-20,2021-03-15,FORD CR NTS SER B,F,Fixed,3.0,SEN,Senior Unsecured,RNT,9347.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,Ba2,MR,2021-03-29,N,Y,N,N,9347.0,2021-03-15,BB
34540TLE0,US34540TLE00,LE0,34540TLE0,728030,2026-03-20,2016-03-14,FORD CR NTS SER B,F,Fixed,4.25,SEN,Senior Unsecured,RNT,24735.0,1000.0,42277.0,FORD MTR CR CO LLC,2.0,21,52222.0,52,Finance & Insurance,BB+,FR,2021-05-05,N,Y,N,N,24735.0,2016-03-14,BB
55342UAN4,XS2322419776,AN4,55342UAN4,968740,2026-03-24,2021-03-17,GBP$ GLOBAL GTD SR NT,F,Fixed,2.51357,SEN,Senior Unsecured,CCUR,500000.0,1000.0,49695.0,MPT OPER PARTNERSHIP L P/MPT FIN CORP,2.0,22,525990.0,52,Finance & Insurance,Caa1,MR,2025-01-29,N,Y,N,N,500000.0,2021-03-24,CCC
356905208,US3569052083,208,356905208,37280,2026-03-31,1996-03-01,TOPRS,F,Fixed,9.0,NON,Not Specified,TPCS,100000.0,25.0,6069.0,FREMONT GEN FING I,2.0,23,52519.0,52,Finance & Insurance,D,SPR,2008-03-18,N,Y,N,N,0.0,2010-06-11,D
35906ABA5,US35906ABA51,BA5,35906ABA5,745561,2026-04-01,2018-03-08,GTD SR SECD 2ND LIEN NT RULE 144A,F,Fixed,8.5,SS,Senior Subordinated,CDEB,1600000.0,1000.0,40625.0,FRONTIER COMMUNICATIONS CORP,1.0,11,517111.0,51,Information/Media,B3,MR,2020-04-16,N,Y,N,Y,0.0,2020-11-25,B
62929RAC2,US62929RAC25,AC2,62929RAC2,970741,2026-04-01,2021-03-19,SR SECD NT RULE 144A,F,Fixed,7.125,SS,Senior Subordinated,CDEB,1100000.0,1000.0,51661.0,NMG HLDG CO INC,1.0,14,,na,Other,Caa1,MR,2024-02-12,,Y,,Y,8164.0,2024-09-13,CCC
83419MAA0,US83419MAA09,AA0,83419MAA0,969875,2026-04-01,2021-03-24,SR NT RULE 144A,F,Fixed,7.625,SEN,Senior Unsecured,CDEB,400000.0,1000.0,50992.0,SOLARIS MIDSTREAM HLDGS LLC,1.0,33,221310.0,22,Utilities,B2,MR,2025-03-11,N,Y,N,Y,0.0,2025-04-01,B
315289AA6,US315289AA69,AA6,315289AA6,969449,2026-04-01,2021-03-16,GTD SR NT RULE 144A,F,Fixed,5.375,SEN,Senior Unsecured,CDEB,650000.0,1000.0,37794.0,FERRELLGAS ESCROW LLC / FERRELLGAS FIN ESCROW CORP,1.0,14,457210.0,45,Retail Trade,CCC+,SPR,2025-04-11,N,Y,N,Y,650000.0,2021-03-30,CCC
62953QAA7,US62953QAA76,AA7,62953QAA7,746537,2026-04-01,2018-03-14,SR NT RULE 144A,F,Fixed,6.875,SEN,Senior Unsecured,CDEB,500000.0,1000.0,48455.0,NVA HLDGS INC,2.0,22,523910.0,52,Finance & Insurance,Caa2,MR,2018-10-30,N,Y,N,Y,0.0,2020-02-14,CCC
159864AC1,US159864AC13,AC1,159864AC1,748331,2026-04-01,2018-03-29,GTD SR NT RULE 144A,F,Fixed,5.5,SEN,Senior Unsecured,CDEB,500000.0,1000.0,36187.0,CHARLES RIV LABS INTL INC,1.0,10,325414.0,32,Manufacturing,Ba2,MR,2020-11-20,N,Y,N,Y,0.0,2021-03-23,BB
91911XAV6,US91911XAV64,AV6,91911XAV6,746249,2026-04-01,2018-03-12,GTD SR NT RULE 144A,F,Fixed,9.25,SEN,Senior Unsecured,CDEB,1500000.0,1000.0,37500.0,VALEANT PHARMACEUTICALS INTL,1.0,10,325412.0,32,Manufacturing,C,FR,2024-11-27,N,Y,N,Y,747602.0,2022-09-30,C
